Institute Name,Branch Name,Category,Gender,Closing Rank,Tuition Fee,Affiliated To
VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,152568,105000,JNTUH
VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,155453,105000,JNTUH
VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,156840,105000,JNTUH
VASAVI COLLEGE OF ENGINEERING,CIVIL ENGINEERING,SC,BOYS,85671,140000,OU
VASAVI COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,12291,140000,OU
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
VASAVI COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,16573,140000,OU
VASAVI COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,38003,140000,OU
VASAVI COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,59953,140000,OU
VASAVI COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,SC,BOYS,32471,140000,OU
VASAVI COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,SC,BOYS,89138,140000,OU
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,138700,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND BUSINESS SYSTEM,SC,BOYS,141110,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,144156,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,128614,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,72685,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,114085,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,149347,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,153214,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),INFORMATION TECHNOLOGY,SC,BOYS,147273,85000,JNTUH
VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,156840,85000,JNTUH
VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,CIVIL ENGINEERING,SC,BOYS,156840,64000,JNTUH
VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,151477,64000,JNTUH
VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,118009,64000,JNTUH
VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,149724,64000,JNTUH
VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,148664,64000,JNTUH
VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,131301,64000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,BOYS,149358,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),CIVIL ENGINEERING,SC,BOYS,80812,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,154075,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,116818,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,154317,100000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,154940,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,121476,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),ELECTRONICS AND INSTRUMENTATION  ENGINEERING,SC,BOYS,142882,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),INFORMATION TECHNOLOGY,SC,BOYS,122834,100000,JNTUH
VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),MECHANICAL ENGINEERING,SC,BOYS,150073,100000,JNTUH
VAAGESHWARI COLL OF ENGINEERING,CIVIL ENGINEERING,SC,BOYS,156840,55000,JNTUH
VAAGESHWARI COLL OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,146543,55000,JNTUH
VAAGESHWARI COLL OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,151319,55000,JNTUH
VAAGESHWARI COLL OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,155715,55000,JNTUH
VAAGESHWARI COLL OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,156455,55000,JNTUH
VAAGESHWARI COLL OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,104031,55000,JNTUH
VAAGESHWARI COLL OF ENGINEERING,MECHANICAL ENGINEERING,SC,BOYS,156840,55000,JNTUH
VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,156154,58000,JNTUH
VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,150266,58000,JNTUH
VAGDEVI ENGINEERING COLLEGE   (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,155478,58000,JNTUH
VAGDEVI ENGINEERING COLLEGE   (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156536,58000,JNTUH
VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,156840,62000,JNTUH
VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156840,62000,JNTUH
VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,INFORMATION  TECHNOLOGY,SC,BOYS,98817,62000,JNTUH
SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,155541,63000,JNTUH
SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,145497,63000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,BOYS,23707,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,AUTOMOBILE  ENGINEERING,SC,BOYS,150827,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,CIVIL ENGINEERING,SC,BOYS,106714,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND BUSINESS SYSTEM,SC,BOYS,25055,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,BOYS,22800,135000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,22797,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,11919,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,16614,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,COMPUTER SCIENCE AND ENGINEERING (IOT),SC,BOYS,31796,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,37511,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,63217,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ELECTRONICS AND INSTRUMENTATION ENGINEERING,SC,BOYS,96287,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INFORMATION  TECHNOLOGY,SC,BOYS,30317,135000,JNTUH
V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MECHANICAL ENGINEERING,SC,BOYS,115397,135000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,ARTIFICIAL INTELLIGENCE,SC,BOYS,72990,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,BOYS,91637,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,CIVIL ENGINEERING,SC,BOYS,154132,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,79195,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,49285,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,68441,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,133692,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,143578,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,INFORMATION  TECHNOLOGY,SC,BOYS,109265,115000,JNTUH
VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MECHANICAL ENGINEERING,SC,BOYS,152939,115000,JNTUH
VIJAYA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,154904,75000,JNTUH
VIJAYA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,156662,75000,JNTUH
VIJAYA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,144641,75000,JNTUH
VIJAYA ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,96077,75000,JNTUH
VIJAYA ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,156840,75000,JNTUH
VARDHAMAN COLLEGE OF ENGINEERING,CIVIL ENGINEERING,SC,BOYS,142199,140000,JNTUH
VARDHAMAN COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,BOYS,55593,140000,JNTUH
Institute Name,Branch Name,SC,BOYS,SC BOYS,Tuition Fee,"TS
Affiliated To"
VARDHAMAN COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,38916,140000,JNTUH
VARDHAMAN COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,46307,140000,JNTUH
VARDHAMAN COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,73811,140000,JNTUH
VARDHAMAN COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,127442,140000,JNTUH
VARDHAMAN COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,SC,BOYS,62127,140000,JNTUH
VARDHAMAN COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,SC,BOYS,154390,140000,JNTUH
VIJAYA RURAL ENGINEERING COLLEGE,CIVIL ENGINEERING,SC,BOYS,74342,45600,JNTUH
VIJAYA RURAL ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,156524,45600,JNTUH
VIJAYA RURAL ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,148870,45600,JNTUH
VIJAYA RURAL ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,BOYS,156840,45600,JNTUH
VIJAYA RURAL ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,112818,45600,JNTUH
VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,155516,65000,JNTUH
VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,137717,65000,JNTUH
WARANGAL INST OF TECHNOLOGY SCIENCE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,122622,45000,KU
WARANGAL INST OF TECHNOLOGY SCIENCE,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,BOYS,156840,45000,KU
AAR MAHAVEER ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,64626,60000,JNTUH
AAR MAHAVEER ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,122947,60000,JNTUH
AAR MAHAVEER ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,155479,60000,JNTUH
AAR MAHAVEER ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,152102,60000,JNTUH
AAR MAHAVEER ENGINEERING COLLEGE,MECHANICAL ENGINEERING,SC,GIRLS,127723,60000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,GIRLS,155950,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,GIRLS,156040,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,SC,GIRLS,156840,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,147253,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,81501,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,141771,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),SC,GIRLS,156693,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,149959,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,156840,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION  TECHNOLOGY,SC,GIRLS,134313,110000,JNTUH
A C E ENGINEERING COLLEGE (AUTONOMOUS),MECHANICAL ENGINEERING,SC,GIRLS,154988,110000,JNTUH
ANNAMACHARYA INST OF TECHNOLOGY AND SCI,CIVIL ENGINEERING,SC,GIRLS,108111,75000,JNTUH
ANNAMACHARYA INST OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,148448,75000,JNTUH
ANNAMACHARYA INST OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,130396,75000,JNTUH
ANNAMACHARYA INST OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,155287,75000,JNTUH
ANNAMACHARYA INST OF TECHNOLOGY AND SCI,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,GIRLS,151635,75000,JNTUH
ANNAMACHARYA INST OF TECHNOLOGY AND SCI,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,100456,75000,JNTUH
ANNAMACHARYA INST OF TECHNOLOGY AND SCI,MECHANICAL ENGINEERING,SC,GIRLS,136923,75000,JNTUH
ABDULKALAM INST OF TECHNOLOGY AND SCI,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,GIRLS,156132,65000,JNTUH
ABDULKALAM INST OF TECHNOLOGY AND SCI,CIVIL ENGINEERING,SC,GIRLS,150713,65000,JNTUH
ABDULKALAM INST OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,153731,65000,JNTUH
Institute Name,Branch Name,SC,GIRLS,SC GIRLS,Tuition Fee,"TS
Affiliated To"
ABDULKALAM INST OF TECHNOLOGY AND SCI,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,152737,65000,JNTUH
ABDULKALAM INST OF TECHNOLOGY AND SCI,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,156761,65000,JNTUH
ABDULKALAM INST OF TECHNOLOGY AND SCI,MECHANICAL ENGINEERING,SC,GIRLS,156840,65000,JNTUH
ABDULKALAM INST OF TECHNOLOGY AND SCI,MINING ENGINEERING,SC,GIRLS,156261,65000,JNTUH
ANURAG ENGINEERING COLLEGE AUTONOMOUS,CIVIL ENGINEERING,SC,GIRLS,148358,90000,JNTUH
ANURAG ENGINEERING COLLEGE AUTONOMOUS,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,132923,90000,JNTUH
ANURAG ENGINEERING COLLEGE AUTONOMOUS,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,155745,90000,JNTUH
ANURAG ENGINEERING COLLEGE AUTONOMOUS,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,156760,90000,JNTUH
ANURAG ENGINEERING COLLEGE AUTONOMOUS,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,156840,90000,JNTUH
ANURAG ENGINEERING COLLEGE AUTONOMOUS,INFORMATION  TECHNOLOGY,SC,GIRLS,156360,90000,JNTUH
ANURAG ENGINEERING COLLEGE AUTONOMOUS,MECHANICAL ENGINEERING,SC,GIRLS,156840,90000,JNTUH
ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,CIVIL ENGINEERING,SC,GIRLS,156840,67000,JNTUH
ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,87731,67000,JNTUH
ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,138793,67000,JNTUH
ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,GIRLS,139699,67000,JNTUH
AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,CIVIL ENGINEERING,SC,GIRLS,156840,60000,JNTUH
AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,52794,60000,JNTUH
AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,148279,60000,JNTUH
AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,142549,60000,JNTUH
AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,152360,60000,JNTUH
AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SC,GIRLS,152722,45000,JNTUH
AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,123716,45000,JNTUH
AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,149230,45000,JNTUH
AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,MECHANICAL ENGINEERING,SC,GIRLS,156840,45000,JNTUH
AVANTHI INST OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,GIRLS,125116,70000,JNTUH
AVANTHI INST OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,136444,70000,JNTUH
Institute Name,Branch Name,SC,GIRLS,SC GIRLS,Tuition Fee,"TS
Affiliated To"
AVANTHI INST OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,152978,70000,JNTUH
AVANTHI INST OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,151403,70000,JNTUH
AVANTHI INST OF ENGG AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,152732,70000,JNTUH
AVANTHI INST OF ENGG AND TECHNOLOGY,MECHANICAL ENGINEERING,SC,GIRLS,92091,70000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,GIRLS,156060,92000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,SC,GIRLS,118665,92000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,GIRLS,154262,92000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,149195,92000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,107495,92000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,147198,92000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,SC,GIRLS,155142,92000,JNTUH
AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,SC,GIRLS,156840,92000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,CIVIL ENGINEERING,SC,GIRLS,154276,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),SC,GIRLS,153587,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,156332,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,147628,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,155784,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,SC,GIRLS,152793,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,156558,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,INFORMATION  TECHNOLOGY,SC,GIRLS,156577,89000,JNTUH
BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,MECHANICAL ENGINEERING,SC,GIRLS,156840,89000,JNTUH
BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),CIVIL ENGINEERING,SC,GIRLS,103207,68000,JNTUH
BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SC,GIRLS,153416,68000,JNTUH
BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,149675,68000,JNTUH
BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,156605,68000,JNTUH
BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),SC,GIRLS,156840,68000,JNTUH
Institute Name,Branch Name,SC,GIRLS,SC GIRLS,Tuition Fee,"TS
Affiliated To"
